Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
52,No,Non-Travel,Research & Development,6,3,Marketing,3,Male,4,1,Manufacturing Director,3,Single,2651,0,No,19,4,4,1,27,1,4,1,0,11,12
47,Yes,Travel_Rarely,Research & Development,2,2,Human Resources,1,Female,4,1,Sales Representative,1,Married,18520,4,No,16,3,2,1,30,1,1,37,33,0,15
48,No,Travel_Rarely,Research & Development,24,2,Other,4,Male,3,1,Manufacturing Director,4,Married,10518,5,No,11,3,4,0,16,2,3,39,38,0,12
22,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Female,1,5,Human Resources,2,Single,14258,6,No,23,3,4,2,22,2,2,35,34,11,11
31,No,Travel_Rarely,Sales,27,5,Marketing,3,Male,2,5,Research Scientist,2,Married,17184,1,No,20,3,4,0,12,1,2,36,35,3,14
28,No,Travel_Frequently,Research & Development,7,3,Technical Degree,3,Female,2,5,Manager,3,Married,2019,0,No,12,3,1,1,9,5,1,14,13,3,15
26,No,Travel_Rarely,Sales,27,1,Life Sciences,3,Female,2,5,Manufacturing Director,2,Married,11028,5,No,17,3,4,1,15,1,3,27,23,7,7
51,Yes,Non-Travel,Sales,25,1,Life Sciences,1,Male,1,2,Manager,4,Single,13448,2,No,20,3,2,0,5,0,2,17,15,0,5
29,No,Travel_Rarely,Sales,24,4,Life Sciences,3,Female,2,5,Human Resources,2,Divorced,13485,4,No,17,3,3,2,10,4,1,33,30,9,7
52,Yes,Travel_Rarely,Human Resources,14,3,Marketing,4,Male,1,2,Human Resources,2,Married,2283,1,Yes,13,3,4,2,2,0,1,21,20,2,1
52,No,Non-Travel,Research & Development,9,1,Medical,2,Female,3,3,Human Resources,1,Single,18043,0,Yes,11,3,3,3,27,1,2,10,6,10,17
18,Yes,Non-Travel,Sales,15,1,Human Resources,4,Male,3,5,Human Resources,1,Single,19394,0,Yes,18,3,4,2,14,4,2,12,12,0,10
57,No,Travel_Rarely,Human Resources,25,2,Life Sciences,1,Male,1,3,Laboratory Technician,4,Married,2733,3,Yes,23,3,2,0,12,1,4,3,0,8,16
39,No,Travel_Rarely,Research & Development,22,3,Technical Degree,3,Male,2,5,Human Resources,3,Married,19509,9,No,23,3,1,2,16,0,3,21,20,9,9
46,No,Travel_Rarely,Research & Development,18,1,Technical Degree,1,Male,1,3,Laboratory Technician,1,Married,19555,1,No,20,3,2,2,6,0,4,6,5,11,1
25,No,Travel_Rarely,Sales,12,2,Other,2,Male,1,4,Laboratory Technician,3,Single,17230,0,No,24,3,1,3,27,5,1,23,20,8,1
28,No,Travel_Rarely,Sales,23,3,Medical,1,Female,4,3,Healthcare Representative,4,Married,15472,5,No,21,3,4,2,37,5,2,3,0,6,5
58,No,Travel_Rarely,Research & Development,19,5,Medical,3,Male,1,2,Manager,1,Married,13889,3,No,21,3,4,3,12,0,4,27,26,12,16
54,No,Travel_Rarely,Research & Development,13,3,Marketing,2,Female,4,1,Human Resources,3,Single,4471,9,Yes,20,3,1,3,16,4,1,14,10,11,11
31,Yes,Travel_Rarely,Research & Development,7,4,Other,2,Female,3,3,Sales Executive,1,Married,10028,6,Yes,17,3,2,2,14,5,3,0,0,14,4
47,No,Travel_Rarely,Research & Development,25,2,Marketing,3,Female,4,1,Research Director,4,Married,9329,5,Yes,20,3,2,1,35,5,2,2,0,7,1
52,No,Travel_Rarely,Research & Development,10,5,Other,3,Female,1,4,Manufacturing Director,4,Married,3097,4,No,18,3,1,0,27,3,4,13,11,0,8
38,No,Non-Travel,Sales,10,2,Human Resources,3,Male,3,4,Sales Representative,1,Single,15082,9,Yes,11,3,4,0,14,3,3,37,35,4,1
54,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,4,2,Manager,3,Married,14930,1,No,24,3,1,2,10,5,4,0,0,14,13
22,No,Travel_Frequently,Research & Development,14,1,Human Resources,4,Male,1,2,Manager,2,Married,11077,4,No,13,3,4,0,30,1,1,37,36,13,14
36,Yes,Travel_Rarely,Sales,13,3,Marketing,1,Female,3,3,Sales Representative,2,Divorced,7397,8,No,23,3,1,0,3,4,3,37,37,1,1
31,No,Travel_Frequently,Sales,22,2,Other,1,Male,4,5,Manufacturing Director,1,Divorced,3757,8,Yes,12,3,4,3,34,2,4,20,20,12,17
43,No,Non-Travel,Research & Development,29,2,Medical,4,Female,1,4,Manager,3,Married,19284,1,No,11,3,1,1,33,5,3,28,27,0,11
21,Yes,Travel_Rarely,Research & Development,6,4,Medical,3,Female,1,1,Laboratory Technician,2,Single,19994,6,No,15,3,3,0,26,3,1,4,3,2,6
42,No,Travel_Rarely,Sales,9,4,Life Sciences,3,Female,2,5,Healthcare Representative,4,Married,18833,9,No,13,3,4,1,9,4,3,9,8,6,15
59,No,Travel_Rarely,Sales,13,4,Marketing,4,Male,2,4,Research Scientist,3,Single,6017,3,No,20,3,2,0,29,4,4,27,27,0,2
42,No,Travel_Rarely,Sales,9,2,Life Sciences,4,Male,4,3,Laboratory Technician,2,Divorced,17370,2,Yes,18,3,1,1,19,3,1,20,19,10,14
35,Yes,Travel_Frequently,Research & Development,13,5,Medical,1,Female,4,4,Human Resources,3,Divorced,8999,0,Yes,16,3,2,1,28,4,2,6,3,1,14
57,No,Travel_Rarely,Research & Development,5,3,Marketing,2,Female,4,2,Manager,1,Married,11195,2,No,20,3,1,0,28,4,4,2,0,1,6
25,No,Travel_Rarely,Human Resources,14,2,Marketing,4,Female,1,1,Laboratory Technician,3,Single,3096,8,No,24,3,2,3,22,3,4,19,16,3,7
56,No,Travel_Rarely,Research & Development,5,1,Human Resources,1,Female,4,1,Research Scientist,2,Divorced,16433,8,No,19,3,2,1,20,0,1,18,17,14,6
57,No,Travel_Rarely,Research & Development,9,5,Technical Degree,2,Female,1,2,Healthcare Representative,1,Married,11595,6,No,19,3,1,1,9,5,1,34,31,11,2
31,No,Travel_Rarely,Sales,8,5,Other,3,Male,4,5,Healthcare Representative,3,Married,16941,2,No,21,3,1,0,11,1,2,3,2,2,17
49,No,Travel_Rarely,Research & Development,7,3,Technical Degree,3,Female,1,2,Sales Executive,4,Single,16078,2,No,16,3,2,1,29,2,4,4,1,2,6
55,Yes,Travel_Frequently,Sales,8,5,Technical Degree,1,Female,1,1,Laboratory Technician,2,Married,6105,3,No,12,3,2,1,32,1,1,0,0,9,4
50,No,Travel_Rarely,Sales,22,3,Medical,1,Male,2,3,Sales Representative,1,Single,3839,6,No,19,3,2,3,17,0,2,3,0,4,12
40,No,Travel_Rarely,Sales,3,5,Human Resources,4,Male,3,5,Human Resources,3,Married,4384,6,No,12,3,4,1,13,0,2,11,9,2,1
32,No,Travel_Frequently,Research & Development,23,3,Other,3,Female,1,4,Healthcare Representative,4,Married,11851,1,No,13,3,4,3,21,4,1,26,22,10,17
50,Yes,Travel_Rarely,Research & Development,24,4,Technical Degree,1,Female,4,3,Manufacturing Director,2,Divorced,11053,4,Yes,16,3,3,1,20,1,4,22,20,6,3
42,Yes,Travel_Frequently,Research & Development,15,4,Technical Degree,3,Male,2,5,Laboratory Technician,4,Single,14493,6,Yes,12,3,4,1,0,0,3,24,22,4,3
34,No,Travel_Frequently,Research & Development,8,5,Marketing,3,Male,4,1,Human Resources,3,Married,18069,6,No,15,4,4,3,14,1,3,20,17,3,7
50,No,Travel_Frequently,Sales,1,5,Medical,4,Female,4,1,Sales Representative,3,Single,15139,5,Yes,12,3,1,3,35,0,2,23,21,11,10
19,No,Travel_Rarely,Research & Development,7,3,Technical Degree,2,Male,1,3,Sales Representative,1,Married,8531,9,Yes,22,3,3,2,21,2,3,24,22,2,0
31,No,Travel_Frequently,Research & Development,19,3,Other,4,Male,1,5,Research Director,4,Divorced,5283,9,Yes,14,3,3,1,31,0,3,31,27,14,8
57,No,Travel_Frequently,Sales,2,2,Life Sciences,1,Female,3,4,Sales Executive,1,Married,8736,7,No,21,3,4,3,32,1,1,31,29,11,5
57,No,Travel_Frequently,Research & Development,14,4,Life Sciences,4,Male,1,4,Manufacturing Director,2,Married,8710,2,No,21,3,1,1,38,4,2,4,3,3,3
56,Yes,Travel_Rarely,Research & Development,18,2,Medical,4,Female,1,2,Healthcare Representative,1,Single,2619,0,No,13,3,1,1,22,1,4,35,34,13,5
23,No,Travel_Rarely,Sales,15,2,Life Sciences,3,Male,3,3,Healthcare Representative,2,Married,14975,2,Yes,15,4,3,1,1,3,2,38,35,14,12
23,No,Travel_Rarely,Sales,14,1,Marketing,4,Male,4,5,Sales Executive,3,Single,13835,1,No,16,3,1,0,1,1,1,15,11,11,8
20,No,Travel_Rarely,Human Resources,24,3,Marketing,1,Male,3,3,Laboratory Technician,3,Married,16261,1,No,23,3,2,2,37,2,3,32,32,1,13
24,Yes,Travel_Rarely,Sales,25,1,Other,2,Male,3,4,Research Scientist,4,Single,2431,1,No,17,3,4,0,28,5,4,20,16,0,11
25,No,Travel_Rarely,Research & Development,19,1,Human Resources,4,Male,3,5,Sales Representative,2,Divorced,10067,4,No,20,3,2,2,2,2,2,8,8,2,3
59,No,Non-Travel,Research & Development,19,2,Medical,4,Female,2,1,Healthcare Representative,3,Single,5713,0,Yes,18,3,3,1,38,2,3,5,3,10,7
32,No,Non-Travel,Research & Development,22,1,Medical,2,Male,4,1,Laboratory Technician,4,Single,10557,9,No,19,3,3,1,6,0,2,34,34,1,16
46,No,Travel_Frequently,Sales,27,3,Life Sciences,1,Female,2,5,Research Director,4,Married,10435,3,No,24,3,1,3,35,2,4,38,36,0,4
50,No,Non-Travel,Research & Development,26,2,Technical Degree,1,Male,2,3,Sales Executive,1,Divorced,5998,9,No,14,3,1,2,28,1,2,21,17,0,2
47,No,Non-Travel,Research & Development,17,3,Technical Degree,4,Female,1,3,Sales Executive,4,Divorced,1162,4,No,14,3,3,2,36,5,2,4,0,1,3
56,No,Travel_Frequently,Research & Development,22,5,Human Resources,3,Female,3,1,Manager,3,Divorced,2974,1,No,17,4,3,0,35,4,2,22,19,12,7
44,Yes,Travel_Rarely,Research & Development,28,1,Technical Degree,4,Male,3,1,Sales Executive,1,Single,9461,4,No,22,3,2,2,22,2,3,16,13,12,15
53,No,Travel_Rarely,Research & Development,19,2,Human Resources,2,Male,2,4,Manufacturing Director,2,Single,18015,9,No,20,3,2,1,15,1,4,11,9,8,10
46,Yes,Travel_Rarely,Human Resources,27,4,Other,2,Female,1,5,Manager,2,Divorced,18289,3,No,20,3,1,3,30,0,4,22,20,12,1
55,No,Travel_Rarely,Research & Development,16,3,Medical,2,Female,1,3,Sales Executive,3,Divorced,3014,7,No,21,3,2,0,33,0,3,15,14,12,7
50,No,Travel_Frequently,Research & Development,20,1,Life Sciences,4,Male,1,4,Human Resources,3,Married,10833,0,Yes,19,4,1,3,0,4,3,2,1,4,6
54,No,Travel_Rarely,Research & Development,25,3,Other,4,Male,4,3,Manufacturing Director,1,Single,8896,4,No,21,3,1,2,17,4,3,29,28,8,0
44,No,Travel_Rarely,Research & Development,19,3,Marketing,1,Female,2,1,Human Resources,1,Single,1204,9,No,12,3,4,2,39,1,1,21,17,7,1
50,No,Travel_Rarely,Human Resources,1,5,Marketing,3,Female,4,5,Human Resources,3,Divorced,17965,0,No,23,3,1,0,14,4,2,8,8,12,12
21,No,Travel_Rarely,Research & Development,19,3,Marketing,4,Male,1,2,Manager,3,Single,10032,9,Yes,21,3,2,2,16,4,2,28,26,10,10
39,No,Travel_Rarely,Sales,7,5,Human Resources,1,Female,1,5,Sales Representative,2,Married,6347,9,No,16,3,3,3,9,0,4,36,33,5,2
19,Yes,Travel_Frequently,Research & Development,29,5,Human Resources,4,Male,1,2,Sales Executive,2,Divorced,3643,3,No,20,3,3,1,19,1,2,22,20,0,1
27,No,Travel_Rarely,Sales,23,5,Medical,1,Male,3,4,Healthcare Representative,2,Married,9017,7,No,20,3,2,0,5,5,1,12,12,9,15
22,No,Travel_Rarely,Research & Development,11,1,Marketing,1,Female,2,2,Laboratory Technician,3,Single,19681,0,No,18,3,3,2,7,4,3,31,29,4,0
27,No,Travel_Frequently,Sales,5,3,Human Resources,3,Female,3,2,Manager,4,Single,18258,1,No,23,3,1,3,33,1,4,22,19,11,6
50,No,Travel_Frequently,Research & Development,17,3,Human Resources,4,Male,4,4,Manufacturing Director,3,Single,6560,0,Yes,15,4,3,1,31,2,4,16,13,0,2
55,No,Travel_Rarely,Research & Development,11,5,Technical Degree,1,Male,3,5,Human Resources,3,Married,16892,6,No,15,4,2,2,3,0,2,39,39,6,15
30,No,Travel_Rarely,Research & Development,24,3,Human Resources,2,Female,2,4,Sales Representative,2,Married,15531,1,Yes,18,3,3,0,38,5,4,20,17,9,5
48,No,Travel_Rarely,Research & Development,26,3,Marketing,2,Female,3,1,Manufacturing Director,3,Single,18073,0,Yes,11,3,1,2,19,0,3,1,0,13,13
53,No,Travel_Frequently,Sales,8,5,Other,2,Female,1,1,Manager,1,Single,5000,5,No,16,3,1,2,23,0,4,36,33,10,10
41,No,Travel_Rarely,Research & Development,10,4,Marketing,3,Male,4,2,Research Scientist,3,Single,15289,5,No,20,3,2,2,23,3,3,5,5,7,0
32,No,Travel_Rarely,Research & Development,12,4,Technical Degree,1,Male,4,4,Laboratory Technician,3,Divorced,18055,9,No,23,4,2,1,25,1,1,17,17,7,12
46,No,Travel_Rarely,Research & Development,10,5,Marketing,3,Male,1,4,Sales Representative,3,Divorced,8927,1,No,19,3,2,1,24,2,1,29,27,6,8
25,No,Travel_Frequently,Sales,13,1,Life Sciences,4,Female,1,4,Manufacturing Director,3,Married,16562,0,No,22,3,4,2,35,4,3,21,18,1,10
22,No,Travel_Rarely,Sales,26,3,Technical Degree,4,Male,1,5,Sales Representative,4,Divorced,2171,9,No,16,3,4,2,6,2,2,32,29,4,0
46,No,Travel_Rarely,Research & Development,18,3,Medical,1,Female,2,3,Human Resources,3,Married,12918,2,Yes,17,3,1,0,9,1,4,29,29,3,12
21,No,Travel_Rarely,Sales,10,4,Marketing,2,Male,3,3,Healthcare Representative,1,Married,10135,9,No,14,3,4,2,11,0,2,16,14,4,0
29,No,Travel_Rarely,Sales,19,5,Human Resources,1,Male,4,3,Sales Executive,1,Married,7342,4,No,22,3,4,3,0,3,4,31,29,9,2
19,No,Travel_Rarely,Sales,20,1,Other,1,Female,3,5,Healthcare Representative,3,Married,18833,5,No,20,3,3,3,24,1,1,13,9,8,16
44,No,Travel_Rarely,Research & Development,17,5,Marketing,1,Male,1,4,Manager,2,Single,12929,2,Yes,11,3,4,0,15,5,1,9,5,14,4
48,No,Travel_Rarely,Sales,20,4,Other,3,Female,1,3,Research Scientist,4,Married,3539,8,No,19,3,3,1,4,5,1,35,35,3,5
53,No,Travel_Frequently,Research & Development,16,4,Life Sciences,4,Male,3,4,Research Director,3,Divorced,4959,4,Yes,22,3,2,2,18,1,4,33,31,14,16
53,No,Travel_Rarely,Human Resources,5,3,Medical,1,Male,4,2,Research Scientist,3,Single,14183,1,Yes,16,3,3,0,3,4,1,8,6,14,9
43,Yes,Travel_Frequently,Research & Development,3,2,Human Resources,1,Female,2,3,Human Resources,3,Single,6432,9,No,13,3,3,1,5,2,1,27,23,11,10
44,No,Travel_Rarely,Research & Development,27,1,Technical Degree,1,Female,3,2,Research Scientist,2,Single,19745,5,No,14,3,2,0,25,2,1,10,6,7,12
22,Yes,Travel_Rarely,Research & Development,15,1,Technical Degree,3,Male,1,5,Laboratory Technician,2,Single,2753,7,No,20,3,2,1,38,4,1,13,13,7,9
37,No,Travel_Rarely,Sales,26,2,Medical,3,Male,1,1,Research Director,2,Single,19322,5,No,22,3,1,2,38,3,2,38,36,1,13
28,No,Travel_Rarely,Sales,2,4,Life Sciences,3,Female,2,5,Manager,4,Married,11123,3,No,16,3,1,0,8,0,1,18,18,13,12
27,Yes,Travel_Rarely,Sales,13,5,Life Sciences,1,Male,3,5,Sales Executive,1,Single,17376,5,No,16,4,1,2,13,0,1,14,10,5,3
57,No,Travel_Rarely,Research & Development,22,1,Marketing,2,Female,2,5,Manufacturing Director,4,Single,7588,7,No,22,3,1,0,8,5,2,27,24,4,16
55,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,2,Male,2,3,Healthcare Representative,2,Divorced,7304,7,Yes,19,4,3,1,14,3,2,23,19,1,17
23,No,Non-Travel,Research & Development,23,3,Marketing,2,Female,4,2,Laboratory Technician,1,Married,8345,9,No,14,3,3,0,36,4,4,7,5,11,10
25,No,Travel_Rarely,Research & Development,27,3,Other,4,Male,4,3,Sales Executive,1,Single,16352,1,No,15,3,1,3,19,1,3,8,8,9,9
40,No,Travel_Rarely,Sales,17,4,Medical,1,Male,1,1,Laboratory Technician,2,Married,1597,7,No,15,3,4,3,7,2,1,32,30,3,17
43,Yes,Travel_Rarely,Research & Development,4,1,Other,2,Female,3,5,Human Resources,2,Married,3336,5,No,13,3,1,0,31,1,1,32,28,6,8
29,No,Travel_Frequently,Sales,19,5,Other,2,Male,4,4,Research Scientist,4,Divorced,10879,1,No,12,3,4,3,20,2,1,18,14,12,4
43,No,Travel_Rarely,Research & Development,22,1,Other,2,Female,1,1,Sales Executive,2,Single,1572,0,No,18,3,2,2,18,1,4,2,1,0,0
30,No,Travel_Rarely,Sales,25,3,Other,1,Male,3,2,Sales Representative,1,Divorced,8521,5,No,20,3,3,3,28,4,1,9,5,14,4
57,No,Travel_Rarely,Research & Development,9,1,Technical Degree,2,Male,1,1,Sales Representative,3,Divorced,7171,6,Yes,19,3,3,3,30,4,3,39,37,8,2
35,No,Travel_Rarely,Research & Development,23,3,Life Sciences,2,Male,4,3,Healthcare Representative,2,Divorced,19474,9,No,20,4,4,2,5,3,2,0,0,9,0
42,No,Travel_Rarely,Sales,15,2,Medical,1,Female,1,4,Research Scientist,2,Single,14992,4,No,21,3,1,2,3,1,4,28,28,11,5
50,No,Travel_Rarely,Research & Development,28,2,Medical,4,Male,3,3,Sales Executive,4,Single,12861,9,No,23,4,3,1,28,1,2,33,32,0,9
57,No,Travel_Rarely,Research & Development,9,3,Human Resources,3,Male,3,5,Healthcare Representative,4,Single,13464,7,Yes,19,3,4,2,2,3,1,12,10,14,4
29,Yes,Travel_Rarely,Research & Development,24,5,Other,2,Female,1,5,Manufacturing Director,2,Single,2633,8,No,24,3,2,0,0,3,1,0,0,11,11
53,No,Travel_Rarely,Research & Development,21,5,Medical,3,Male,3,1,Human Resources,1,Single,18901,3,No,15,3,2,3,14,4,1,33,30,4,11
21,Yes,Travel_Rarely,Research & Development,9,1,Marketing,4,Male,1,5,Healthcare Representative,1,Single,13485,6,No,21,4,3,1,20,4,3,28,28,6,16
22,No,Travel_Rarely,Research & Development,14,3,Medical,4,Male,3,5,Research Scientist,3,Married,11849,7,No,19,3,1,2,30,5,3,12,10,7,1
54,Yes,Travel_Rarely,Research & Development,23,4,Other,2,Male,1,2,Manufacturing Director,2,Single,4648,5,No,14,3,4,3,6,1,4,28,27,1,13
25,No,Travel_Rarely,Research & Development,21,5,Medical,1,Male,1,2,Human Resources,4,Single,16177,1,No,12,3,3,0,16,4,2,38,35,3,11
59,No,Travel_Rarely,Research & Development,16,5,Life Sciences,4,Female,1,3,Research Director,1,Divorced,14140,6,No,13,3,2,0,18,4,1,23,21,1,12
45,Yes,Travel_Frequently,Human Resources,24,2,Other,3,Female,2,3,Laboratory Technician,3,Single,18921,8,No,11,3,1,1,38,1,1,25,21,3,4
48,Yes,Travel_Frequently,Research & Development,23,5,Technical Degree,3,Male,3,2,Research Director,2,Married,15357,4,Yes,15,3,4,0,2,3,1,16,16,14,4
26,No,Travel_Rarely,Sales,25,5,Life Sciences,3,Female,4,1,Research Scientist,1,Married,14368,1,No,11,3,3,3,29,1,1,6,2,5,16
46,No,Travel_Rarely,Research & Development,26,5,Medical,3,Male,1,2,Laboratory Technician,2,Divorced,4137,3,No,22,3,4,2,34,0,3,12,11,5,4
31,No,Travel_Frequently,Human Resources,17,3,Technical Degree,4,Male,2,3,Healthcare Representative,2,Divorced,1097,2,No,21,4,1,0,28,1,2,4,4,11,3
57,No,Travel_Rarely,Sales,13,3,Human Resources,2,Female,4,4,Research Director,1,Married,12407,3,Yes,11,3,1,2,13,0,2,25,22,12,6
58,No,Travel_Rarely,Research & Development,9,2,Life Sciences,2,Male,1,5,Sales Executive,1,Divorced,13722,9,No,24,3,2,3,34,1,4,2,2,1,16
39,No,Travel_Frequently,Sales,15,1,Human Resources,3,Male,4,4,Manufacturing Director,1,Married,13924,6,Yes,21,4,1,3,27,0,3,6,2,10,10
28,No,Travel_Rarely,Research & Development,7,5,Marketing,2,Female,2,4,Sales Executive,2,Married,4750,9,Yes,21,3,3,2,29,0,1,38,36,3,5
40,No,Travel_Rarely,Research & Development,1,1,Life Sciences,3,Female,4,5,Sales Executive,2,Single,9535,7,No,23,3,4,3,25,1,2,0,0,3,12
18,No,Travel_Rarely,Research & Development,1,3,Technical Degree,3,Male,1,2,Healthcare Representative,3,Married,5666,0,No,17,3,1,1,6,5,2,16,14,13,11
54,No,Travel_Rarely,Research & Development,5,5,Human Resources,1,Male,4,1,Manager,4,Married,17009,7,No,12,3,1,0,38,4,3,24,23,0,4
38,No,Travel_Rarely,Research & Development,24,1,Marketing,4,Male,4,4,Sales Executive,2,Married,17994,4,No,18,3,3,1,30,2,4,2,1,14,9
43,No,Travel_Rarely,Sales,9,1,Human Resources,4,Male,1,1,Manager,4,Married,2727,6,Yes,16,3,4,1,4,4,4,14,12,13,10
53,No,Travel_Rarely,Research & Development,12,4,Medical,3,Female,2,3,Healthcare Representative,1,Single,2854,0,No,14,3,4,1,34,0,1,28,25,1,8
40,No,Travel_Rarely,Research & Development,6,3,Other,4,Male,2,4,Manufacturing Director,2,Single,11800,1,No,19,3,2,2,13,1,4,31,27,13,12
18,No,Travel_Rarely,Research & Development,28,2,Human Resources,2,Female,4,3,Healthcare Representative,3,Married,6055,0,Yes,20,3,2,2,35,1,2,25,22,2,2
57,No,Travel_Rarely,Research & Development,13,2,Medical,3,Male,3,2,Research Director,3,Single,11271,4,No,18,3,4,3,26,1,4,15,13,12,16
32,No,Travel_Rarely,Research & Development,26,4,Other,1,Male,4,4,Human Resources,4,Married,19708,5,No,23,3,3,2,23,1,1,24,20,14,17
38,Yes,Travel_Rarely,Research & Development,28,1,Other,2,Male,3,3,Research Scientist,1,Married,13819,9,No,20,3,3,3,39,5,2,27,26,10,4
26,No,Travel_Rarely,Human Resources,8,4,Technical Degree,1,Male,4,3,Manager,4,Divorced,10369,8,No,13,3,2,2,28,2,4,8,8,4,15
26,No,Travel_Rarely,Research & Development,15,4,Marketing,1,Male,2,2,Laboratory Technician,1,Single,10283,7,No,13,3,1,3,21,3,4,0,0,10,15
27,No,Travel_Rarely,Sales,6,3,Marketing,4,Male,4,1,Research Scientist,3,Married,14171,6,No,14,3,3,0,7,0,3,28,24,7,10
43,Yes,Travel_Rarely,Research & Development,27,5,Life Sciences,4,Male,4,1,Sales Executive,4,Single,6774,4,No,24,4,1,3,14,2,1,21,18,14,3
58,No,Travel_Rarely,Research & Development,6,1,Medical,3,Male,3,4,Manufacturing Director,3,Married,7519,2,Yes,19,3,3,0,4,4,4,15,11,5,8
52,No,Travel_Rarely,Research & Development,4,2,Technical Degree,4,Male,2,2,Research Director,3,Single,11983,8,No,19,3,4,3,3,3,3,6,3,2,14
42,No,Travel_Rarely,Research & Development,11,2,Human Resources,1,Female,3,4,Laboratory Technician,1,Married,19133,4,No,15,3,2,2,10,3,2,13,10,5,11
43,No,Travel_Rarely,Human Resources,21,4,Medical,1,Male,4,1,Healthcare Representative,4,Married,15939,2,No,22,3,1,2,17,1,3,28,28,6,15
28,No,Travel_Frequently,Human Resources,18,4,Human Resources,2,Female,1,2,Healthcare Representative,4,Single,1781,2,No,19,3,1,0,29,2,3,18,17,5,3
55,No,Travel_Rarely,Research & Development,3,4,Human Resources,1,Male,4,5,Healthcare Representative,3,Married,17282,2,No,16,3,4,1,14,4,4,18,16,9,2
19,No,Travel_Rarely,Research & Development,3,1,Human Resources,3,Male,4,2,Human Resources,3,Married,7823,5,No,18,3,3,1,5,1,4,1,0,5,3
24,Yes,Travel_Frequently,Human Resources,12,4,Life Sciences,3,Male,3,2,Research Director,1,Single,19489,0,Yes,21,3,1,3,15,1,4,14,12,0,1
35,No,Travel_Rarely,Research & Development,27,4,Life Sciences,4,Female,1,5,Research Director,2,Married,8193,3,No,18,3,3,2,39,5,3,2,2,2,6
44,No,Non-Travel,Research & Development,21,5,Technical Degree,4,Female,1,3,Sales Executive,2,Married,3113,7,No,22,4,4,1,8,0,2,10,8,6,1
51,No,Non-Travel,Research & Development,21,1,Life Sciences,4,Female,3,3,Sales Executive,3,Single,17280,2,Yes,20,3,2,2,33,3,1,29,26,3,0
44,No,Travel_Rarely,Sales,6,3,Technical Degree,3,Female,2,3,Research Scientist,2,Married,14565,4,No,17,3,1,2,26,4,3,39,35,11,17
34,No,Travel_Frequently,Research & Development,21,3,Life Sciences,1,Male,1,1,Research Director,2,Divorced,11183,1,No,14,3,3,2,12,3,4,17,15,3,7
41,No,Travel_Frequently,Sales,28,5,Marketing,4,Female,1,2,Sales Executive,2,Divorced,18961,1,No,14,3,1,3,35,2,1,1,0,6,7
42,Yes,Non-Travel,Sales,6,2,Technical Degree,2,Female,3,5,Manufacturing Director,2,Married,10203,6,Yes,16,3,3,0,26,0,2,31,31,8,9
24,No,Travel_Rarely,Research & Development,8,3,Marketing,4,Male,2,1,Human Resources,3,Single,19658,9,Yes,24,3,3,3,8,1,1,7,7,13,17
23,No,Travel_Rarely,Research & Development,15,1,Marketing,3,Female,2,5,Research Scientist,2,Divorced,16795,2,No,19,3,3,1,4,0,4,21,17,10,10
41,No,Travel_Rarely,Sales,18,2,Technical Degree,4,Female,4,1,Laboratory Technician,2,Married,19810,4,No,17,3,4,0,21,1,3,5,2,12,0
50,Yes,Travel_Rarely,Research & Development,20,4,Medical,1,Female,4,1,Manager,1,Married,14489,2,No,15,3,2,1,30,0,3,11,8,12,6
46,No,Travel_Rarely,Human Resources,29,1,Other,4,Female,3,1,Laboratory Technician,3,Divorced,6546,5,No,15,3,1,0,2,1,4,39,39,14,7
39,No,Travel_Rarely,Research & Development,16,2,Life Sciences,3,Female,2,5,Manufacturing Director,4,Married,7852,9,Yes,18,3,2,0,29,3,3,35,32,1,13
43,No,Non-Travel,Sales,6,3,Human Resources,3,Female,3,4,Human Resources,4,Married,3551,2,Yes,16,3,3,3,20,3,4,14,10,8,7
